Cycle,Cycle_squared,Cycle_sqrt,Current_A,Voltage_V,Temperature_C,Voltage_Current,Temp_Current
798,636804,28.24889378365107,1.201,3.803,34.98,4.5674030000000005,42.010979999999996
809,654481,28.442925306655784,1.047,3.71,34.03,3.8843699999999997,35.62941
813,660969,28.513154858766505,1.174,3.779,36.01,4.436546,42.27573999999999
815,664225,28.548204847240395,0.909,3.799,39.87,3.453291,36.24183
815,664225,28.548204847240395,0.989,3.767,34.43,3.7255629999999997,34.05127
820,672400,28.635642126552707,1.045,3.664,26.21,3.82888,27.38945
840,705600,28.982753492378876,1.048,3.613,30.71,3.7864240000000002,32.18408
844,712336,29.0516780926679,0.902,3.635,33.05,3.2787699999999997,29.8111
847,717409,29.103264421710495,1.217,3.784,30.57,4.605128,37.20369
849,720801,29.13760456866693,0.97,3.763,36.52,3.6501099999999997,35.4244
851,724201,29.171904291629644,0.658,3.622,34.42,2.383276,22.648360000000004
852,725904,29.189039038652847,1.101,3.748,31.09,4.1265480000000005,34.23009
857,734449,29.274562336608895,1.13,3.738,35.42,4.22394,40.0246
858,736164,29.29163703175362,1.113,3.732,26.36,4.153716,29.33868
862,743044,29.359836511806396,1.481,3.697,35.23,5.475257,52.17563
869,755161,29.478805945967352,1.065,3.506,34.96,3.7338899999999997,37.2324
871,758641,29.512709126747414,1.17,3.741,31.21,4.37697,36.515699999999995
873,762129,29.546573405388315,0.903,3.915,34.57,3.535245,31.216710000000003
873,762129,29.546573405388315,1.145,3.63,31.26,4.15635,35.7927
879,772641,29.647934160747187,0.745,3.654,35.0,2.7222299999999997,26.075
905,819025,30.083217912982647,0.752,3.666,31.24,2.756832,23.49248
907,822649,30.116440692751194,1.053,3.796,32.41,3.9971879999999995,34.12772999999999
912,831744,30.199337741083,0.974,3.742,34.98,3.644708,34.070519999999995
917,840889,30.28200785945344,0.924,3.792,32.92,3.503808,30.418080000000003
932,868624,30.528675044947494,0.777,3.724,33.92,2.8935480000000005,26.35584
937,877969,30.610455730027933,0.936,3.715,31.16,3.47724,29.165760000000002
939,881721,30.643106892089126,1.327,3.696,35.15,4.904592,46.64405
947,896809,30.773365106858236,0.968,3.684,34.29,3.566112,33.19272
953,908209,30.870698080866262,1.152,3.613,36.51,4.162176,42.05951999999999
954,910116,30.886890422961002,0.595,3.678,34.85,2.1884099999999997,20.73575
954,910116,30.886890422961002,1.084,3.81,30.89,4.13004,33.48476
963,927369,31.0322412983658,0.756,3.636,34.81,2.748816,26.316360000000003
963,927369,31.0322412983658,0.775,3.612,32.11,2.7993,24.88525
964,929296,31.04834939252005,0.846,3.698,37.15,3.128508,31.4289
965,931225,31.064449134018133,0.919,3.793,35.73,3.4857670000000005,32.83587
970,940900,31.144823004794873,1.063,3.703,35.97,3.9362889999999995,38.23611
972,944784,31.176914536239792,1.164,3.756,38.07,4.371983999999999,44.31348
973,946729,31.192947920964443,0.993,3.61,33.12,3.58473,32.88816
981,962361,31.32091952673165,0.468,3.518,35.79,1.646424,16.74972
983,966289,31.352830813181765,0.742,3.747,34.99,2.780274,25.962580000000003
989,978121,31.448370387032774,1.078,3.623,36.41,3.9055940000000007,39.24998
991,982081,31.480152477394387,0.893,3.601,34.95,3.215693,31.210350000000002
992,984064,31.496031496047245,0.984,3.754,31.95,3.693936,31.4388
996,992016,31.559467676119,0.913,3.698,34.38,3.376274,31.388940000000005
998,996004,31.591137997862628,0.823,3.862,34.56,3.178426,28.44288
8,64,2.8284271247461903,1.006,3.747,20.17,3.769482,20.291020000000003
33,1089,5.744562646538029,0.948,3.647,21.96,3.4573559999999994,20.81808
35,1225,5.916079783099616,1.059,3.815,29.02,4.0400849999999995,30.73218
36,1296,6.0,1.041,3.763,25.22,3.9172829999999994,26.254019999999997
40,1600,6.324555320336759,1.176,3.681,26.78,4.328856,31.49328
41,1681,6.4031242374328485,0.702,3.763,23.05,2.6416259999999996,16.1811
52,2704,7.211102550927978,0.849,3.756,29.15,3.1888439999999996,24.74835
55,3025,7.416198487095663,1.076,3.738,27.17,4.022088,29.234920000000002
60,3600,7.745966692414834,0.628,3.79,27.65,2.3801200000000002,17.3642
77,5929,8.774964387392123,0.889,3.667,28.1,3.259963,24.980900000000002
86,7396,9.273618495495704,0.862,3.676,23.42,3.168712,20.18804
89,7921,9.433981132056603,1.112,3.697,26.89,4.111064000000001,29.901680000000002
89,7921,9.433981132056603,0.76,3.798,23.49,2.88648,17.8524
90,8100,9.486832980505138,1.2,3.836,23.86,4.603199999999999,28.631999999999998
96,9216,9.797958971132712,0.96,3.683,29.26,3.5356799999999997,28.0896
99,9801,9.9498743710662,0.606,3.581,23.5,2.170086,14.241
100,10000,10.0,0.926,3.765,27.62,3.48639,25.576120000000003
103,10609,10.14889156509222,0.961,3.627,31.39,3.4855469999999995,30.16579
112,12544,10.583005244258363,0.9,3.527,28.76,3.1743,25.884
117,13689,10.816653826391969,1.109,3.724,22.83,4.129916000000001,25.318469999999998
118,13924,10.862780491200215,0.701,3.732,31.14,2.616132,21.82914
132,17424,11.489125293076057,0.805,3.668,25.08,2.9527400000000004,20.1894
133,17689,11.532562594670797,0.834,3.747,23.49,3.1249979999999997,19.590659999999996
133,17689,11.532562594670797,0.946,3.703,26.79,3.5030379999999997,25.343339999999998
135,18225,11.61895003862225,0.483,3.63,21.82,1.7532899999999998,10.53906
153,23409,12.36931687685298,1.202,3.742,31.93,4.497884,38.37986
161,25921,12.68857754044952,0.83,3.625,23.83,3.00875,19.778899999999997
176,30976,13.2664991614216,1.093,3.802,26.4,4.155586,28.855199999999996
177,31329,13.30413469565007,0.782,3.61,29.4,2.82302,22.9908
183,33489,13.527749258468683,1.215,3.668,24.87,4.456620000000001,30.217050000000004
189,35721,13.74772708486752,0.733,3.641,21.03,2.668853,15.414990000000001
199,39601,14.106735979665885,0.91,3.676,28.13,3.3451600000000004,25.5983
200,40000,14.142135623730951,1.102,3.675,26.42,4.04985,29.114840000000004
203,41209,14.247806848775006,1.264,3.611,24.68,4.564304,31.19552
214,45796,14.628738838327793,1.212,3.731,20.67,4.521972,25.05204
231,53361,15.198684153570664,0.952,3.665,27.48,3.48908,26.16096
231,53361,15.198684153570664,0.993,3.718,21.31,3.691974,21.160829999999997
233,54289,15.264337522473747,0.823,3.62,27.51,2.97926,22.64073
240,57600,15.491933384829668,1.194,3.635,23.85,4.34019,28.4769
254,64516,15.937377450509228,0.891,3.738,22.73,3.330558,20.25243
260,67600,16.1245154965971,1.147,3.7,26.22,4.2439,30.07434
260,67600,16.1245154965971,1.137,3.742,28.25,4.254654,32.12025
271,73441,16.46207763315433,1.197,3.79,31.64,4.536630000000001,37.87308
277,76729,16.64331697709324,0.751,3.874,31.22,2.909374,23.44622
278,77284,16.673332000533065,0.686,3.598,27.79,2.4682280000000003,19.063940000000002
283,80089,16.822603841260722,1.339,3.743,27.29,5.011877,36.541309999999996
286,81796,16.911534525287763,1.015,3.771,26.3,3.8275649999999994,26.694499999999998
294,86436,17.146428199482248,0.833,3.691,27.54,3.0746029999999998,22.94082
297,88209,17.233687939614086,0.804,3.745,32.74,3.0109800000000004,26.322960000000002
300,90000,17.320508075688775,1.203,3.686,35.03,4.434258,42.141090000000005
304,92416,17.435595774162696,0.605,3.585,28.08,2.1689249999999998,16.9884
310,96100,17.60681686165901,0.68,3.629,28.49,2.4677200000000004,19.3732
314,98596,17.72004514666935,1.008,3.706,29.49,3.735648,29.72592
314,98596,17.72004514666935,1.279,3.65,24.79,4.668349999999999,31.706409999999998
316,99856,17.776388834631177,1.042,3.781,26.82,3.9398020000000002,27.946440000000003
321,103041,17.916472867168917,1.052,3.818,26.77,4.016536,28.16204
321,103041,17.916472867168917,0.62,3.749,26.02,2.32438,16.1324
335,112225,18.303005217723125,0.911,3.839,27.75,3.497329,25.280250000000002
342,116964,18.49324200890693,0.911,3.736,21.68,3.4034960000000005,19.75048
346,119716,18.601075237738275,1.222,3.654,27.98,4.4651879999999995,34.19156
348,121104,18.65475810617763,0.984,3.593,30.02,3.5355119999999998,29.53968
360,129600,18.973665961010276,1.07,3.692,25.11,3.9504400000000004,26.8677
363,131769,19.05255888325765,1.192,3.763,26.4,4.4854959999999995,31.468799999999998
366,133956,19.131126469708992,1.096,3.711,25.67,4.067256,28.134320000000002
369,136161,19.209372712298546,0.692,3.532,28.78,2.4441439999999997,19.91576
380,144400,19.493588689617926,1.35,3.789,34.22,5.115150000000001,46.197
383,146689,19.570385790780925,0.609,3.806,29.44,2.317854,17.92896
384,147456,19.595917942265423,0.657,3.601,27.56,2.365857,18.10692
385,148225,19.621416870348583,1.008,3.685,27.72,3.71448,27.94176
389,151321,19.72308292331602,0.85,3.801,23.34,3.23085,19.839
397,157609,19.924858845171276,0.654,3.685,28.26,2.40999,18.48204
398,158404,19.949937343260004,0.833,3.574,26.63,2.9771419999999997,22.182789999999997
414,171396,20.346989949375804,1.222,3.686,30.25,4.5042919999999995,36.9655
421,177241,20.518284528683193,1.018,3.721,30.77,3.7879780000000003,31.32386
436,190096,20.8806130178211,1.064,3.722,32.39,3.960208,34.46296
451,203401,21.236760581595302,1.171,3.756,30.69,4.398276,35.93799
452,204304,21.2602916254693,1.123,3.846,36.22,4.319058,40.67506
452,204304,21.2602916254693,1.212,3.819,29.48,4.628628,35.72976
458,209764,21.400934559032695,0.719,3.693,36.34,2.655267,26.12846
468,219024,21.633307652783937,0.964,3.717,29.86,3.583188,28.78504
476,226576,21.817424229271428,0.555,3.686,29.75,2.0457300000000003,16.51125
477,227529,21.840329667841555,0.662,3.753,25.46,2.4844860000000004,16.85452
478,228484,21.863211109075447,1.259,3.622,27.87,4.560097999999999,35.08833
503,253009,22.427661492005804,1.046,3.792,27.25,3.966432,28.503500000000003
507,257049,22.516660498395403,0.864,3.634,31.25,3.139776,27.0
512,262144,22.627416997969522,1.31,3.641,25.15,4.76971,32.9465
514,264196,22.67156809750927,1.191,3.59,31.21,4.27569,37.171110000000006
515,265225,22.693611435820433,1.312,3.793,31.05,4.976416,40.7376
521,271441,22.825424421026653,0.86,3.683,30.0,3.1673799999999996,25.8
531,281961,23.043437243605826,0.851,3.633,28.59,3.0916829999999997,24.33009
538,289444,23.194827009486403,1.256,3.65,29.14,4.5844,36.59984
541,292681,23.259406699226016,1.094,3.952,33.73,4.323488,36.900619999999996
556,309136,23.57965224510319,0.918,3.627,28.29,3.329586,25.97022
558,311364,23.62202362203543,1.04,3.735,31.79,3.8844,33.0616
560,313600,23.664319132398465,1.112,3.618,30.89,4.023216000000001,34.349680000000006
563,316969,23.727621035409346,1.383,3.731,26.8,5.159973,37.0644
571,326041,23.895606290697042,1.268,3.645,34.2,4.62186,43.36560000000001
577,332929,24.020824298928627,0.802,3.587,26.97,2.876774,21.62994
578,334084,24.041630560342615,0.847,3.788,30.74,3.208436,26.036779999999997
586,343396,24.20743687382041,0.991,3.66,34.2,3.62706,33.8922
593,351649,24.351591323771842,1.071,3.765,30.89,4.032315,33.08319
601,361201,24.515301344262525,0.926,3.731,29.03,3.4549060000000003,26.881780000000003
606,367236,24.61706725018234,0.993,3.711,29.48,3.6850229999999997,29.27364
611,373321,24.71841418861655,0.908,3.729,25.75,3.3859320000000004,23.381
620,384400,24.899799195977465,1.047,3.656,32.57,3.827832,34.100789999999996
626,391876,25.019992006393608,0.821,3.8,33.82,3.1197999999999997,27.766219999999997
638,407044,25.25866188063018,0.757,3.753,35.98,2.841021,27.236859999999997
645,416025,25.39685019840059,1.152,3.7,32.51,4.2623999999999995,37.451519999999995
646,417316,25.41653005427767,1.127,3.547,28.35,3.997469,31.95045
647,418609,25.436194683953808,0.941,3.802,32.64,3.577682,30.71424
653,426409,25.553864678361276,1.237,3.698,29.85,4.574426,36.92445000000001
654,427716,25.573423705088842,1.058,3.622,27.63,3.8320760000000003,29.23254
656,430336,25.612496949731394,0.8,3.6,37.34,2.8800000000000003,29.872000000000003
660,435600,25.69046515733026,0.961,3.588,33.3,3.448068,32.00129999999999
664,440896,25.768197453450252,0.694,3.767,33.27,2.614298,23.089380000000002
673,452929,25.942243542145693,0.763,3.931,34.88,2.999353,26.61344
708,501264,26.60826939130014,0.475,3.703,36.11,1.7589249999999998,17.15225
710,504100,26.645825188948457,1.069,3.668,31.23,3.921092,33.38487
711,505521,26.664583251946766,0.954,3.72,33.79,3.54888,32.235659999999996
715,511225,26.739483914241877,0.809,3.732,28.21,3.019188,22.821890000000003
727,528529,26.962937525425527,0.977,3.791,34.05,3.703807,33.26685
729,531441,27.0,1.062,3.733,31.71,3.964446,33.67602
732,535824,27.055498516937366,0.708,3.645,26.98,2.58066,19.10184
736,541696,27.129319932501073,1.218,3.844,33.68,4.681992,41.02224
739,546121,27.184554438136374,1.501,3.717,35.86,5.579217,53.82586
748,559504,27.349588662354687,1.235,3.827,32.62,4.726345,40.2857
760,577600,27.568097504180443,1.302,3.723,33.5,4.847346,43.617000000000004
761,579121,27.586228448267445,0.717,3.644,28.84,2.612748,20.678279999999997
766,586756,27.676705006196094,1.017,3.909,28.34,3.9754529999999995,28.821779999999997
770,592900,27.748873851023216,0.946,3.578,36.29,3.3847879999999995,34.33034
778,605284,27.892651361962706,1.228,3.709,32.53,4.554652,39.94684
795,632025,28.19574435974337,1.164,3.707,32.05,4.314947999999999,37.3062
801,641601,28.30194339616981,0.813,3.66,33.53,2.97558,27.25989
804,646416,28.35489375751565,0.933,3.547,34.51,3.3093510000000004,32.19783
809,654481,28.442925306655784,0.952,3.67,33.19,3.4938399999999996,31.596879999999995
815,664225,28.548204847240395,1.088,3.783,33.76,4.1159040000000005,36.73088
816,665856,28.5657137141714,0.723,3.726,32.14,2.693898,23.23722
818,669124,28.600699292150182,1.065,3.646,34.38,3.8829899999999995,36.6147
822,675684,28.6705423736629,0.883,3.718,32.53,3.282994,28.72399
827,683929,28.75760768909681,1.057,3.757,31.39,3.971149,33.17923
831,690561,28.827070610799147,1.109,3.711,31.74,4.115499,35.199659999999994
842,708964,29.017236257093817,0.884,3.785,32.78,3.34594,28.977520000000002
843,710649,29.03446228191595,1.041,3.733,32.15,3.886053,33.468149999999994
850,722500,29.154759474226502,1.219,3.769,32.01,4.594411000000001,39.02019
854,729316,29.223278392404914,0.803,3.76,32.11,3.01928,25.78433
883,779689,29.715315916207253,0.816,3.707,29.14,3.0249119999999996,23.77824
889,790321,29.816103031751148,0.799,3.834,34.54,3.0633660000000003,27.59746
903,815409,30.04995840263344,1.374,3.453,32.22,4.744422,44.27028
904,817216,30.066592756745816,0.965,3.754,36.52,3.62261,35.241800000000005
906,820836,30.099833886584822,0.804,3.599,34.54,2.8935960000000005,27.77016
908,824464,30.133038346638727,1.052,3.643,32.82,3.832436,34.52664
914,835396,30.23243291566195,1.317,3.577,33.01,4.710909,43.474169999999994
921,848241,30.347981810987037,1.172,3.76,32.74,4.406719999999999,38.37128
930,864900,30.495901363953813,1.02,3.726,29.94,3.80052,30.538800000000002
935,874225,30.577769702841312,1.231,3.503,33.45,4.312193000000001,41.176950000000005
941,885481,30.675723300355934,1.003,3.7,37.48,3.7110999999999996,37.592439999999996
948,898704,30.789608636681304,0.941,3.624,35.9,3.410184,33.7819
954,910116,30.886890422961002,1.03,3.697,38.85,3.80791,40.0155
962,925444,31.016124838541646,1.092,3.602,39.25,3.933384,42.861000000000004
971,942841,31.160872901765767,0.901,3.779,31.97,3.404879,28.80497
978,956484,31.272991542223778,0.573,3.577,36.81,2.0496209999999997,21.09213
978,956484,31.272991542223778,0.801,3.603,25.75,2.8860030000000005,20.62575
981,962361,31.32091952673165,1.091,3.705,40.38,4.042155,44.05458
987,974169,31.416556144810016,0.993,3.696,36.46,3.670128,36.20478
991,982081,31.480152477394387,0.921,3.67,35.19,3.38007,32.40999
992,984064,31.496031496047245,0.957,3.62,33.82,3.46434,32.36574
1000,1000000,31.622776601683793,1.332,3.668,29.49,4.885776000000001,39.28068
15,225,3.872983346207417,0.812,3.813,27.43,3.096156,22.27316
26,676,5.0990195135927845,1.003,3.67,21.81,3.6810099999999997,21.875429999999998
43,1849,6.557438524302,0.892,3.602,24.5,3.212984,21.854
83,6889,9.1104335791443,0.678,3.621,26.49,2.455038,17.96022
93,8649,9.643650760992955,0.668,3.751,24.46,2.505668,16.339280000000002
96,9216,9.797958971132712,0.984,3.647,23.89,3.5886479999999996,23.50776
105,11025,10.246950765959598,0.91,3.67,28.41,3.3397,25.8531
125,15625,11.180339887498949,1.105,3.654,22.23,4.037669999999999,24.56415
125,15625,11.180339887498949,1.053,3.545,22.99,3.7328849999999996,24.20847
132,17424,11.489125293076057,0.906,3.756,29.29,3.402936,26.53674
134,17956,11.575836902790225,0.86,3.725,29.63,3.2035,25.4818
135,18225,11.61895003862225,1.086,3.668,26.3,3.9834480000000005,28.5618
145,21025,12.041594578792296,0.963,3.822,28.78,3.680586,27.71514
146,21316,12.083045973594572,1.301,3.574,26.12,4.649774,33.98212
148,21904,12.165525060596439,1.032,3.558,23.15,3.671856,23.8908
150,22500,12.24744871391589,0.868,3.681,26.49,3.195108,22.993319999999997
151,22801,12.288205727444508,0.881,3.692,25.92,3.2526520000000003,22.835520000000002
154,23716,12.409673645990857,0.899,3.89,28.32,3.49711,25.459680000000002
158,24964,12.569805089976535,1.236,3.856,27.68,4.766016,34.21248
169,28561,13.0,1.191,3.858,21.03,4.5948780000000005,25.046730000000004
170,28900,13.038404810405298,0.953,3.704,23.17,3.529912,22.08101
170,28900,13.038404810405298,0.973,3.694,26.82,3.594262,26.09586
173,29929,13.152946437965905,0.8,3.694,30.07,2.9552,24.056
177,31329,13.30413469565007,1.015,3.708,22.33,3.76362,22.664949999999997
179,32041,13.379088160259652,1.366,3.679,26.25,5.025514,35.8575
180,32400,13.416407864998739,0.841,3.635,29.18,3.0570349999999995,24.54038
181,32761,13.45362404707371,1.194,3.791,22.85,4.526453999999999,27.2829
189,35721,13.74772708486752,1.146,3.859,30.91,4.422414,35.42286
192,36864,13.856406460551018,0.883,3.549,21.97,3.1337669999999997,19.39951
202,40804,14.212670403551895,1.087,3.658,22.82,3.9762459999999997,24.80534
211,44521,14.52583904633395,1.231,3.746,25.14,4.611326,30.947340000000004
211,44521,14.52583904633395,1.133,3.684,26.15,4.173972,29.62795
212,44944,14.560219778561036,1.087,3.649,31.04,3.966463,33.74048
213,45369,14.594519519326424,0.853,3.755,25.23,3.2030149999999997,21.52119
213,45369,14.594519519326424,0.776,3.703,26.1,2.873528,20.253600000000002
214,45796,14.628738838327793,0.927,3.666,29.0,3.3983820000000002,26.883000000000003
215,46225,14.66287829861518,0.874,3.769,31.84,3.294106,27.82816
224,50176,14.966629547095765,1.14,3.821,22.35,4.3559399999999995,25.479
229,52441,15.132745950421556,0.732,3.695,26.73,2.7047399999999997,19.56636
231,53361,15.198684153570664,1.019,3.618,27.84,3.6867419999999997,28.368959999999998
233,54289,15.264337522473747,0.702,3.676,26.81,2.580552,18.820619999999998
242,58564,15.556349186104045,1.018,3.686,26.5,3.752348,26.977
245,60025,15.652475842498529,1.298,3.761,25.04,4.881778000000001,32.50192
251,63001,15.84297951775486,0.875,3.64,23.92,3.185,20.93
253,64009,15.905973720586866,0.866,3.836,28.05,3.321976,24.2913
263,69169,16.217274740226856,0.777,3.758,28.12,2.919966,21.84924
267,71289,16.34013463836819,1.126,3.653,28.86,4.113277999999999,32.496359999999996
273,74529,16.522711641858304,1.042,3.745,25.64,3.9022900000000003,26.716880000000003
297,88209,17.233687939614086,0.916,3.639,27.12,3.3333239999999997,24.841920000000002
