Cell_ID,Cycle,Discharge_Capacity_mAh,Current_A,Voltage_V,Temperature_C
cell_038,791,596.399459400436,0.952,3.736,35.26
cell_038,794,585.1303847673677,1.122,3.64,32.63
cell_038,797,604.4792181071377,1.011,3.74,32.08
cell_038,798,647.8701055883176,1.201,3.803,34.98
cell_038,809,527.512440358851,1.047,3.71,34.03
cell_038,813,614.7536281416411,1.174,3.779,36.01
cell_038,815,556.8990425420894,0.909,3.799,39.87
cell_038,815,591.3285389114866,0.989,3.767,34.43
cell_038,820,543.6039214181194,1.045,3.664,26.21
cell_038,840,527.538453640788,1.048,3.613,30.71
cell_038,844,490.79133399448875,0.902,3.635,33.05
cell_038,847,511.6998100264778,1.217,3.784,30.57
cell_038,849,490.96804058322124,0.97,3.763,36.52
cell_038,851,514.6761009104542,0.658,3.622,34.42
cell_038,852,478.8059660113314,1.101,3.748,31.09
cell_038,857,531.651920799711,1.13,3.738,35.42
cell_038,858,523.2089558645347,1.113,3.732,26.36
cell_038,862,468.13758834476926,1.481,3.697,35.23
cell_038,869,446.2449571942746,1.065,3.506,34.96
cell_038,871,448.4715836735136,1.17,3.741,31.21
cell_038,873,416.802398595941,0.903,3.915,34.57
cell_038,873,456.4468207118531,1.145,3.63,31.26
cell_038,879,461.4588989529355,0.745,3.654,35.0
cell_038,905,352.98853998904525,0.752,3.666,31.24
cell_038,907,418.4449351900312,1.053,3.796,32.41
cell_038,912,397.74514587377683,0.974,3.742,34.98
cell_038,917,411.05185486009526,0.924,3.792,32.92
cell_038,932,346.80647560486807,0.777,3.724,33.92
cell_038,937,339.5057935871266,0.936,3.715,31.16
cell_038,939,384.23916121562144,1.327,3.696,35.15
cell_038,947,311.6603563580358,0.968,3.684,34.29
cell_038,953,347.08053554580425,1.152,3.613,36.51
cell_038,954,271.883935201663,0.595,3.678,34.85
cell_038,954,325.7740157052842,1.084,3.81,30.89
cell_038,963,294.69227557102073,0.756,3.636,34.81
cell_038,963,334.270544345666,0.775,3.612,32.11
cell_038,964,286.7079592722303,0.846,3.698,37.15
cell_038,965,250.2214207788851,0.919,3.793,35.73
cell_038,970,319.99072479534834,1.063,3.703,35.97
cell_038,972,303.3927718360788,1.164,3.756,38.07
cell_038,973,321.7942013752695,0.993,3.61,33.12
cell_038,981,241.3335232156123,0.468,3.518,35.79
cell_038,983,203.55940415800978,0.742,3.747,34.99
cell_038,989,257.8767592575993,1.078,3.623,36.41
cell_038,991,211.2072554558929,0.893,3.601,34.95
cell_038,992,235.36819253828023,0.984,3.754,31.95
cell_038,996,268.4525375197229,0.913,3.698,34.38
cell_038,998,204.13430169154265,0.823,3.862,34.56
cell_039,8,2061.810299200663,1.006,3.747,20.17
cell_039,33,2004.4767916191124,0.948,3.647,21.96
cell_039,35,2031.2811156642376,1.059,3.815,29.02
cell_039,36,2045.5612981197878,1.041,3.763,25.22
cell_039,40,2020.4673848569198,1.176,3.681,26.78
cell_039,41,2008.7326596168384,0.702,3.763,23.05
cell_039,52,1966.923030535788,0.849,3.756,29.15
cell_039,55,2033.526562172326,1.076,3.738,27.17
cell_039,60,1972.6750003449565,0.628,3.79,27.65
cell_039,77,1929.6976648118132,0.889,3.667,28.1
cell_039,86,1947.1982200683233,0.862,3.676,23.42
cell_039,89,1895.6745537245945,1.112,3.697,26.89
cell_039,89,1908.962815424112,0.76,3.798,23.49
cell_039,90,1961.7625315511996,1.2,3.836,23.86
cell_039,96,1916.1909567126143,0.96,3.683,29.26
cell_039,99,1911.2313888835558,0.606,3.581,23.5
cell_039,100,1927.2796018879262,0.926,3.765,27.62
cell_039,103,1889.899646117661,0.961,3.627,31.39
cell_039,112,1914.8252233169183,0.9,3.527,28.76
cell_039,117,1899.7420123028824,1.109,3.724,22.83
cell_039,118,1860.329133089226,0.701,3.732,31.14
cell_039,132,1797.4909482209325,0.805,3.668,25.08
cell_039,133,1770.4492877332577,0.834,3.747,23.49
cell_039,133,1803.3467748047697,0.946,3.703,26.79
cell_039,135,1831.620937183962,0.483,3.63,21.82
cell_039,153,1730.1795612234278,1.202,3.742,31.93
cell_039,161,1737.5328760822533,0.83,3.625,23.83
cell_039,176,1772.7853830073566,1.093,3.802,26.4
cell_039,177,1719.3074301205768,0.782,3.61,29.4
cell_039,183,1732.3053474189169,1.215,3.668,24.87
cell_039,189,1716.8396396559494,0.733,3.641,21.03
cell_039,199,1695.8823164938929,0.91,3.676,28.13
cell_039,200,1710.995103322669,1.102,3.675,26.42
cell_039,203,1725.224370046628,1.264,3.611,24.68
cell_039,214,1675.890076773384,1.212,3.731,20.67
cell_039,231,1627.9974664325182,0.952,3.665,27.48
cell_039,231,1631.1271031176766,0.993,3.718,21.31
cell_039,233,1621.996581946848,0.823,3.62,27.51
cell_039,240,1584.8496474993908,1.194,3.635,23.85
cell_039,254,1584.942516409905,0.891,3.738,22.73
cell_039,260,1609.2703035708378,1.147,3.7,26.22
cell_039,260,1541.7085462639407,1.137,3.742,28.25
cell_039,271,1582.1317592552307,1.197,3.79,31.64
cell_039,277,1604.3227515251385,0.751,3.874,31.22
cell_039,278,1598.0032713016114,0.686,3.598,27.79
cell_039,283,1568.4478776486214,1.339,3.743,27.29
cell_039,286,1462.5343801776282,1.015,3.771,26.3
cell_039,294,1572.7201038434296,0.833,3.691,27.54
cell_039,297,1485.059009190871,0.804,3.745,32.74
cell_039,300,1501.550544127363,1.203,3.686,35.03
cell_039,304,1488.6853243313765,0.605,3.585,28.08
cell_039,310,1521.9782805450654,0.68,3.629,28.49
cell_039,314,1505.7271540312402,1.008,3.706,29.49
cell_039,314,1533.2236537390165,1.279,3.65,24.79
cell_039,316,1465.470090538187,1.042,3.781,26.82
cell_039,321,1421.1291210653471,1.052,3.818,26.77
cell_039,321,1450.5005989793467,0.62,3.749,26.02
cell_039,335,1407.3221602097535,0.911,3.839,27.75
cell_039,342,1379.1557487965042,0.911,3.736,21.68
cell_039,346,1397.2706830777272,1.222,3.654,27.98
cell_039,348,1430.5753749770874,0.984,3.593,30.02
cell_039,360,1393.836133401925,1.07,3.692,25.11
cell_039,363,1380.2180183205132,1.192,3.763,26.4
cell_039,366,1438.8851661381846,1.096,3.711,25.67
cell_039,369,1403.1442350783673,0.692,3.532,28.78
cell_039,380,1372.5099079912145,1.35,3.789,34.22
cell_039,383,1355.5596039751501,0.609,3.806,29.44
cell_039,384,1309.494402171745,0.657,3.601,27.56
cell_039,385,1351.9380614138831,1.008,3.685,27.72
cell_039,389,1293.2105157813673,0.85,3.801,23.34
cell_039,397,1332.1432513198993,0.654,3.685,28.26
cell_039,398,1319.4819877651717,0.833,3.574,26.63
cell_039,414,1349.8463717612829,1.222,3.686,30.25
cell_039,421,1336.7131009153736,1.018,3.721,30.77
cell_039,436,1207.1890958575837,1.064,3.722,32.39
cell_039,451,1209.7289083709343,1.171,3.756,30.69
cell_039,452,1248.0775589376549,1.123,3.846,36.22
cell_039,452,1214.9732060288563,1.212,3.819,29.48
cell_039,458,1150.7381652524816,0.719,3.693,36.34
cell_039,468,1139.9435750215896,0.964,3.717,29.86
cell_039,476,1163.3891448195,0.555,3.686,29.75
cell_039,477,1139.9507431755965,0.662,3.753,25.46
cell_039,478,1133.3051574902174,1.259,3.622,27.87
cell_039,503,1168.4052952207583,1.046,3.792,27.25
cell_039,507,1096.9693776177262,0.864,3.634,31.25
cell_039,512,1113.4779811700018,1.31,3.641,25.15
cell_039,514,1069.8886272621346,1.191,3.59,31.21
cell_039,515,1079.3967713294833,1.312,3.793,31.05
cell_039,521,1074.9872033988863,0.86,3.683,30.0
cell_039,531,1029.6446630646803,0.851,3.633,28.59
cell_039,538,1037.309967742684,1.256,3.65,29.14
cell_039,541,999.0420396541598,1.094,3.952,33.73
cell_039,556,993.6918846464771,0.918,3.627,28.29
cell_039,558,922.0448108383149,1.04,3.735,31.79
cell_039,560,1009.9902660342991,1.112,3.618,30.89
cell_039,563,986.3017333854796,1.383,3.731,26.8
cell_039,571,911.1618439428664,1.268,3.645,34.2
cell_039,577,997.1201928315869,0.802,3.587,26.97
cell_039,578,899.8146167806799,0.847,3.788,30.74
cell_039,586,937.8304562512758,0.991,3.66,34.2
cell_039,593,915.7907621110476,1.071,3.765,30.89
cell_039,601,932.5859838221924,0.926,3.731,29.03
cell_039,606,866.5635734731331,0.993,3.711,29.48
cell_039,611,915.6843440133014,0.908,3.729,25.75
cell_039,620,926.8120664952928,1.047,3.656,32.57
cell_039,626,821.2851916778902,0.821,3.8,33.82
cell_039,638,793.6630959489954,0.757,3.753,35.98
cell_039,645,803.5430238430638,1.152,3.7,32.51
cell_039,646,818.6880612004393,1.127,3.547,28.35
cell_039,647,847.8864761902361,0.941,3.802,32.64
cell_039,653,829.7064801980429,1.237,3.698,29.85
cell_039,654,797.1848825673541,1.058,3.622,27.63
cell_039,656,838.2255712741097,0.8,3.6,37.34
cell_039,660,804.3683922851792,0.961,3.588,33.3
cell_039,664,811.9523091553679,0.694,3.767,33.27
cell_039,673,789.590947467355,0.763,3.931,34.88
cell_039,708,715.3804435022331,0.475,3.703,36.11
cell_039,710,618.7221046374993,1.069,3.668,31.23
cell_039,711,740.1484923119026,0.954,3.72,33.79
cell_039,715,656.121425092918,0.809,3.732,28.21
cell_039,727,666.5560504560698,0.977,3.791,34.05
cell_039,729,663.5336639875283,1.062,3.733,31.71
cell_039,732,655.1639277894171,0.708,3.645,26.98
cell_039,736,637.0351320021294,1.218,3.844,33.68
cell_039,739,580.9174417027812,1.501,3.717,35.86
cell_039,748,597.9775305609243,1.235,3.827,32.62
cell_039,760,611.7257581388407,1.302,3.723,33.5
cell_039,761,569.8723663340654,0.717,3.644,28.84
cell_039,766,623.0107661536704,1.017,3.909,28.34
cell_039,770,558.5530525932656,0.946,3.578,36.29
cell_039,778,564.6594425690959,1.228,3.709,32.53
cell_039,795,449.98448338434855,1.164,3.707,32.05
cell_039,801,525.2432686417465,0.813,3.66,33.53
cell_039,804,546.5885695939618,0.933,3.547,34.51
cell_039,809,482.1106711026843,0.952,3.67,33.19
cell_039,815,445.30976034311135,1.088,3.783,33.76
cell_039,816,462.86819944520033,0.723,3.726,32.14
cell_039,818,505.76659450520714,1.065,3.646,34.38
cell_039,822,394.51108715842827,0.883,3.718,32.53
cell_039,827,449.4557392711049,1.057,3.757,31.39
cell_039,831,453.65829090510135,1.109,3.711,31.74
cell_039,842,387.4296578704979,0.884,3.785,32.78
cell_039,843,397.2677040627457,1.041,3.733,32.15
cell_039,850,393.26069118150195,1.219,3.769,32.01
cell_039,854,414.08962593358746,0.803,3.76,32.11
cell_039,883,347.29067681480416,0.816,3.707,29.14
cell_039,889,333.45828960744274,0.799,3.834,34.54
cell_039,903,389.16640842867093,1.374,3.453,32.22
cell_039,904,290.36279158926953,0.965,3.754,36.52
cell_039,906,289.935112562892,0.804,3.599,34.54
cell_039,908,308.5995694030626,1.052,3.643,32.82
cell_039,914,270.0706905116428,1.317,3.577,33.01
cell_039,921,273.6133092006672,1.172,3.76,32.74
cell_039,930,235.2531778041105,1.02,3.726,29.94
cell_039,935,278.68174242149973,1.231,3.503,33.45
cell_039,941,233.93358323089367,1.003,3.7,37.48
cell_039,948,241.0384565186937,0.941,3.624,35.9
cell_039,954,182.32026567471866,1.03,3.697,38.85
cell_039,962,165.00813601805413,1.092,3.602,39.25
cell_039,971,188.1518299654719,0.901,3.779,31.97
cell_039,978,206.0010339250785,0.573,3.577,36.81
cell_039,978,128.43622161112614,0.801,3.603,25.75
cell_039,981,171.7903067248727,1.091,3.705,40.38
cell_039,987,170.83691964785345,0.993,3.696,36.46
cell_039,991,110.76838761154323,0.921,3.67,35.19
cell_039,992,144.24347931471596,0.957,3.62,33.82
cell_039,1000,103.21270043506776,1.332,3.668,29.49
cell_040,15,2135.3114529663458,0.812,3.813,27.43
cell_040,26,2066.65398215176,1.003,3.67,21.81
cell_040,43,2027.011598093243,0.892,3.602,24.5
cell_040,83,1923.2696654469862,0.678,3.621,26.49
cell_040,93,1870.3057962021721,0.668,3.751,24.46
cell_040,96,1903.2165574621642,0.984,3.647,23.89
cell_040,105,1943.521890871311,0.91,3.67,28.41
cell_040,125,1843.5793971863857,1.105,3.654,22.23
cell_040,125,1849.5042323646446,1.053,3.545,22.99
cell_040,132,1796.7056537723777,0.906,3.756,29.29
cell_040,134,1845.028304090516,0.86,3.725,29.63
cell_040,135,1845.9489841376574,1.086,3.668,26.3
cell_040,145,1802.6655769648476,0.963,3.822,28.78
cell_040,146,1808.7845093434848,1.301,3.574,26.12
cell_040,148,1790.746490634295,1.032,3.558,23.15
cell_040,150,1811.6635464998258,0.868,3.681,26.49
cell_040,151,1809.7553413818027,0.881,3.692,25.92
cell_040,154,1819.458137785212,0.899,3.89,28.32
cell_040,158,1776.7797588111846,1.236,3.856,27.68
cell_040,169,1763.003417876884,1.191,3.858,21.03
cell_040,170,1774.4674237264485,0.953,3.704,23.17
cell_040,170,1749.6916156515995,0.973,3.694,26.82
cell_040,173,1745.8003600816853,0.8,3.694,30.07
cell_040,177,1753.5007157464026,1.015,3.708,22.33
cell_040,179,1723.557287408154,1.366,3.679,26.25
cell_040,180,1714.6791545346348,0.841,3.635,29.18
cell_040,181,1707.742340495521,1.194,3.791,22.85
cell_040,189,1643.3722478338348,1.146,3.859,30.91
cell_040,192,1767.8645400900814,0.883,3.549,21.97
cell_040,202,1629.8995808750337,1.087,3.658,22.82
cell_040,211,1599.0627615730687,1.231,3.746,25.14
cell_040,211,1663.259789432568,1.133,3.684,26.15
cell_040,212,1615.706175071116,1.087,3.649,31.04
cell_040,213,1709.041755161538,0.853,3.755,25.23
cell_040,213,1666.0839718422208,0.776,3.703,26.1
cell_040,214,1648.3720737896579,0.927,3.666,29.0
cell_040,215,1641.8903335252642,0.874,3.769,31.84
cell_040,224,1606.160277011945,1.14,3.821,22.35
cell_040,229,1656.3987732742964,0.732,3.695,26.73
cell_040,231,1565.5710626135126,1.019,3.618,27.84
cell_040,233,1603.4945177298284,0.702,3.676,26.81
cell_040,242,1620.6803406223714,1.018,3.686,26.5
cell_040,245,1610.3172994138315,1.298,3.761,25.04
cell_040,251,1588.2217393343474,0.875,3.64,23.92
cell_040,253,1617.0405099588936,0.866,3.836,28.05
cell_040,263,1539.4417582869924,0.777,3.758,28.12
cell_040,267,1504.5056592613726,1.126,3.653,28.86
cell_040,273,1538.6094559013084,1.042,3.745,25.64
cell_040,297,1490.3752899942342,0.916,3.639,27.12
cell_040,300,1502.0102254624724,1.485,3.618,25.32
cell_040,302,1460.506048234713,0.567,3.567,22.33
cell_040,304,1496.7839178891395,0.898,3.605,33.03
cell_040,312,1486.4663832717022,1.014,3.688,26.33
cell_040,319,1414.525151122193,1.123,3.785,26.77
cell_040,323,1409.493902894592,1.267,3.846,27.52
cell_040,324,1415.5942041211986,1.287,3.633,32.65
cell_040,338,1397.1917595137884,1.235,3.776,28.25
cell_040,339,1412.2237155959926,1.104,3.812,26.51
cell_040,341,1331.5211205435721,1.084,3.868,28.97
cell_040,347,1392.5093104976656,0.899,3.789,27.38
cell_040,348,1415.928390394193,0.979,3.659,32.51
cell_040,351,1383.465737010488,0.913,3.6,28.53
cell_040,352,1369.2558190456034,0.871,3.666,24.75
cell_040,354,1375.806421619708,0.927,3.81,26.84
cell_040,361,1370.6217079933801,1.271,3.533,26.65
cell_040,361,1334.8997737259085,1.141,3.754,31.6
cell_040,362,1393.6401397736456,0.921,3.548,24.68
cell_040,366,1329.3805201197968,0.947,3.615,28.52
cell_040,370,1317.7552012060573,0.825,3.807,27.93
cell_040,384,1329.8788105222982,1.016,3.669,31.71
cell_040,385,1344.7527395834393,0.791,3.652,31.4
cell_040,402,1280.8303298606859,0.698,3.734,30.0
cell_040,427,1225.085844943128,1.242,3.678,26.38
cell_040,428,1172.3768217054312,0.774,3.628,34.26
cell_040,430,1187.7345439578366,1.236,3.769,29.26
cell_040,432,1219.5435819858976,1.086,3.782,28.85
cell_040,443,1215.5681043057164,1.108,3.64,25.05
cell_040,447,1188.1533701545877,0.607,3.651,31.2
cell_040,451,1205.7218100533264,0.863,3.799,28.16
cell_040,467,1159.0617157083695,1.043,3.741,41.45
cell_040,471,1149.205077074851,1.061,3.771,37.3
cell_040,473,1097.5764318751405,1.197,3.727,32.35
cell_040,476,1151.2289919526704,1.077,3.627,29.79
cell_040,476,1082.8552596868576,0.743,3.72,30.16
cell_040,525,1020.7899324255417,1.046,3.784,34.73
cell_040,525,1018.6539916035648,1.136,3.619,24.75
cell_040,530,968.3004730416893,0.836,3.702,25.28
cell_040,533,1035.1306867858918,1.35,3.619,32.68
cell_040,537,986.8671655411501,1.206,3.584,34.73
cell_040,544,935.5022286790471,1.18,3.56,33.81
cell_040,551,951.0256427483852,1.132,3.802,32.92
cell_040,552,951.6802454437918,1.162,3.793,33.19
cell_040,564,850.2905813082771,1.156,3.793,34.66
cell_040,569,914.7899015409469,0.769,3.651,27.21
cell_040,572,906.9513293509749,1.008,3.729,31.73
cell_040,574,943.9774686397432,0.857,3.886,27.56
cell_040,580,904.0415772179756,1.097,3.775,34.0
cell_040,580,900.152799347532,1.184,3.735,23.74
cell_040,585,922.6406796539612,1.126,3.588,30.07
cell_040,586,940.3734684149423,1.13,3.775,27.01
cell_040,588,878.4097785051475,0.971,3.767,30.89
cell_040,591,870.2035365131505,0.731,3.559,31.0
cell_040,592,906.1895259252522,1.307,3.647,31.23
cell_040,607,840.5305658721934,1.238,3.551,31.09
cell_040,611,830.0075748772282,0.895,3.787,32.64
cell_040,620,859.1600379577175,0.842,3.921,28.4
cell_040,623,806.1802703406604,0.795,3.824,31.57
cell_040,624,791.2266476361885,0.597,3.799,26.84
cell_040,626,777.2276123790463,0.765,3.688,28.36
cell_040,627,789.1515136014116,1.048,3.671,33.94
cell_040,631,796.8571536202213,0.769,3.682,30.31
cell_040,636,772.0477290800251,0.86,3.746,32.42
cell_040,642,737.096320047664,1.126,3.796,29.59
cell_040,647,775.3765990289046,1.244,3.707,33.87
cell_040,653,762.7073437963089,0.98,3.603,33.36
cell_040,655,739.7431973198012,0.752,3.629,34.54
cell_040,657,740.0460960860464,0.913,3.595,28.34
cell_040,662,704.3006096825947,1.103,3.662,26.9
cell_040,664,755.2838868727464,1.294,3.704,27.87
cell_040,678,640.4585956992823,0.926,3.622,32.24
cell_040,682,690.2989967952914,1.282,3.86,31.21
cell_040,682,718.9502470827507,1.324,3.717,30.01
cell_040,683,662.6979116479442,0.498,3.692,31.61
cell_040,688,642.7749849342925,0.959,3.617,29.76
cell_040,691,688.8735629415602,1.064,3.658,33.42
cell_040,698,646.0675596372579,0.28,3.644,29.35
cell_040,706,643.6064638574561,0.801,3.706,34.09
cell_040,709,623.0238996925269,1.54,3.707,27.17
cell_040,713,658.6374576658695,0.893,3.618,30.76
cell_040,726,569.2264703625609,0.886,3.781,35.25
cell_040,743,578.7790787011339,1.062,3.831,39.01
cell_040,748,541.5292449819123,0.687,3.713,34.85
cell_040,750,531.0138908835938,0.918,3.655,32.31
cell_040,754,558.2312187272022,0.851,3.65,34.8
cell_040,766,576.4107112996533,0.455,3.683,36.42
cell_040,768,518.3550071976299,1.157,3.734,37.77
cell_040,771,465.8931796329162,0.863,3.644,31.93
cell_040,776,480.6720658004315,1.173,3.669,26.98
cell_040,779,482.5002225425755,1.067,3.6,35.54
cell_040,784,503.60260081021534,0.602,3.727,35.28
cell_040,789,465.02549282260736,1.28,3.764,26.01
cell_040,796,483.1563695412049,0.801,3.607,33.99
cell_040,798,401.5201526494444,0.962,3.639,32.61
cell_040,798,451.78660824190695,1.194,3.618,35.14
cell_040,802,453.2390111267407,0.405,3.806,33.41
cell_040,811,389.7140689680094,0.97,3.775,33.89
cell_040,819,423.03411739402964,1.045,3.629,30.31
cell_040,822,396.41571562489594,0.97,3.63,28.98
cell_040,828,322.7612077718646,1.439,3.818,31.39
cell_040,829,361.5897699515327,1.042,3.803,26.4
cell_040,832,386.25495687108116,1.038,3.78,31.22
cell_040,833,351.92237855314477,0.787,3.708,31.18
cell_040,835,411.24241209359747,0.788,3.647,31.31
cell_040,843,316.6188029396251,1.06,3.696,33.15
cell_040,848,348.58264651381427,1.026,3.739,34.12
cell_040,851,338.27536621149824,1.098,3.656,31.12
cell_040,854,369.43653611337805,1.108,3.697,33.4
cell_040,858,314.8293720949584,1.18,3.761,30.44
cell_040,861,294.9972721298257,0.965,3.615,36.46
cell_040,875,328.6160345592167,1.032,3.716,33.45
cell_040,890,239.8735623893173,0.879,3.712,33.3
cell_040,902,186.96729157111804,0.916,3.698,33.72
cell_040,909,195.82858303365722,1.0,3.757,28.6
cell_040,916,180.3523297702932,0.783,3.683,38.21
cell_040,925,153.97938243085719,0.964,3.684,36.5
cell_040,928,177.5816384475454,1.049,3.756,33.91
cell_040,932,188.10738293587278,1.299,3.717,36.19
cell_040,942,154.01947613251625,0.853,3.594,36.0
cell_040,946,150.6444426701651,1.121,3.801,36.13
cell_040,955,100.0,1.049,3.805,38.4
cell_040,956,100.0,1.209,3.729,37.29
cell_040,957,153.32667130436633,1.32,3.721,36.55
cell_040,961,100.0,1.26,3.616,34.25
cell_040,967,100.0,0.948,3.641,32.11
cell_040,973,100.0,1.11,3.609,39.83
cell_040,975,100.0,1.314,3.628,27.36
cell_040,975,100.0,0.97,3.741,34.14
cell_040,976,100.0,0.894,3.772,40.98
cell_040,987,100.0,0.754,3.732,35.72
cell_040,987,100.0,1.203,3.686,39.69
cell_040,988,100.0,0.913,3.706,35.72
cell_040,989,100.0,0.946,3.69,35.14
cell_041,6,2135.683053097171,1.357,3.558,27.14
cell_041,8,2041.1242639920458,1.216,3.555,21.9
cell_041,17,2066.6134001197747,0.876,3.758,23.6
cell_041,18,2042.8470881600006,0.896,3.7,22.89
cell_041,22,2079.821559959227,0.824,3.616,24.5
cell_041,22,2020.3995047582027,1.568,3.789,27.47
cell_041,38,1986.6273272731921,0.644,3.704,29.17
cell_041,41,2006.8059217458501,0.878,3.691,29.64
cell_041,48,2015.4870075673782,0.838,3.76,28.33
cell_041,61,1976.987807080588,0.992,3.732,23.79
cell_041,65,1919.198224760445,0.875,3.663,22.99
cell_041,69,1956.363659737589,1.01,3.75,23.89
cell_041,96,1916.5546954802082,0.964,3.687,19.64
cell_041,103,1870.548086460346,1.166,3.582,28.5
cell_041,103,1879.26821340518,1.207,3.69,28.97
cell_041,114,1855.1923667565811,0.861,3.826,31.14
